 ,Area,Mean,X,Y
202,35,1.6,80.5,162.6
203,115,1.2,1023.6,168.3
204,32,1.8,52.8,164.1
205,271,1.6,132.1,171.7
206,32,1.7,601.1,163.2
207,124,1.7,998.8,167.6
208,4,35.0,579.0,163.0
209,137,1.7,979.8,170.5
210,34,1.7,21.1,168.5
211,4,1.8,522.0,166.5
212,22,1.5,541.4,167.2
213,58,37.0,580.0,171.4
214,14,2.4,178.3,174.1
215,120,1.9,608.3,175.7
216,8,1.8,453.4,172.4
217,86,1.8,547.5,177.1
218,163,1.3,938.2,177.5
219,5,1.0,1046.3,171.9
220,16,1.2,1050.1,174.1
221,11,2.1,474.2,175.6
222,4,2.0,449.5,176.0
223,159,1.1,860.4,182.8
224,6,2.3,183.3,179.5
225,42,15.4,458.2,182.6
226,115,1.2,1020.5,184.9
227,12,1.2,81.2,181.0
228,11,1.2,74.6,183.1
229,29,47.5,672.7,185.1
230,61,1.6,59.5,188.8
231,3,2.0,176.5,183.5
232,4,2.2,181.0,183.5
233,134,4.2,569.8,189.4
234,137,2.3,628.5,186.8
235,134,1.3,983.4,190.4
236,58,50.1,7.4,188.0
237,116,3.4,689.5,189.9
238,18,1.8,40.3,188.7
239,28,1.4,719.2,189.6
240,35,2.1,586.4,190.0
241,125,1.3,958.6,194.6
242,145,58.2,375.2,196.9
243,9,45.9,677.8,189.6
244,50,1.1,898.7,193.3
245,22,1.8,35.8,193.1
246,20,1.6,102.3,191.6
247,181,1.6,180.9,196.7
248,120,1.3,907.7,197.0
249,51,1.6,1069.0,193.6
250,114,68.2,607.3,197.4
251,39,2.8,583.6,196.1
252,1,50.0,672.5,192.5
253,1,50.0,674.5,192.5
254,1,73.0,399.5,193.5
255,174,1.3,880.9,201.8
256,18,1.9,41.4,196.4
257,15,24.7,198.3,197.4
258,10,1.6,100.0,197.5
259,55,38.0,437.3,200.9
260,52,2.7,550.7,202.0
261,100,1.3,918.2,202.7
262,128,1.5,1071.1,203.0
263,24,25.1,196.8,202.9
264,224,13.4,1008.6,206.9
265,17,2.3,528.9,201.8
266,224,1.6,87.0,211.8
267,214,1.6,157.6,213.8
268,132,1.3,844.5,211.3
269,129,1.3,950.4,210.9
270,27,2.8,527.9,208.0
271,103,1.1,815.6,210.4
272,44,1.4,926.2,209.1
273,106,2.2,607.4,214.5
274,120,1.4,940.3,213.8
275,108,1.6,123.5,211.9
276,39,1.4,728.8,211.2
277,19,1.9,13.4,211.6
278,30,1.9,693.6,212.0
279,161,1.8,62.9,216.4
280,271,1.8,201.3,218.6
281,3,2.0,429.8,212.2
282,109,34.2,745.7,217.6
283,257,1.3,983.4,218.4
284,209,1.8,385.5,222.6
285,41,2.1,735.0,216.4
286,121,2.2,620.2,218.2
287,15,80.6,579.2,216.4
288,87,11.8,657.5,221.0
289,17,85.0,1027.9,217.5
290,64,87.3,1034.1,220.9
291,102,3.9,638.0,223.0
292,4,87.0,1042.0,220.0
293,137,1.9,39.9,226.2
294,6,102.0,519.0,221.5
295,78,1.6,682.9,226.8
296,68,1.6,899.9,226.1
297,78,2.3,593.0,226.4
298,1,2.0,907.5,221.5
299,79,3.9,536.6,229.0
300,116,43.8,770.7,227.8
301,34,1.2,857.9,226.0
302,12,1.8,429.5,225.0
303,4,105.2,513.5,224.0
304,44,1.1,866.3,226.5
305,104,2.0,606.0,229.6
306,85,2.5,420.9,230.1
307,126,1.5,219.1,231.6
308,78,36.2,522.0,232.0
309,103,1.4,714.7,233.3
310,86,2.2,1001.5,233.8
311,238,2.1,735.7,235.2
312,109,1.2,829.3,234.8
313,235,1.6,121.2,240.5
314,8,2.1,491.4,230.4
315,132,2.0,1033.6,234.6
316,88,2.3,1018.1,237.2
317,233,1.8,381.2,242.2
318,117,1.8,424.6,238.4
319,98,1.7,448.1,238.0
320,60,1.9,554.9,238.1
321,66,2.1,497.2,238.2
322,89,1.9,17.0,240.8
323,70,2.6,573.1,241.2
324,279,1.5,169.3,244.8
325,224,3.2,510.8,243.8
326,71,2.3,532.4,243.1
327,265,1.6,134.5,250.5
328,98,1.4,707.5,246.1
329,124,1.3,872.4,245.9
330,161,2.1,592.5,249.2
331,8,1.4,797.4,244.4
332,78,1.6,804.9,249.4
333,282,2.5,944.0,255.4
334,118,2.8,637.4,250.1
335,107,6.4,651.3,248.6
336,57,1.6,913.0,248.4
337,70,1.3,1002.0,248.7
338,115,1.5,968.5,253.0
339,29,1.2,1049.4,249.3
340,96,82.9,614.1,250.0
341,120,44.0,769.6,254.7
342,3,34.0,53.8,249.2
343,39,1.8,471.7,251.9
344,1,1.0,74.5,249.5
345,34,1.9,450.0,254.1
346,20,1.2,1022.5,251.1
347,9,1.8,70.5,253.8
348,196,2.9,400.1,264.9
349,50,1.2,833.5,258.1
350,25,1.8,12.9,257.5
351,52,1.3,194.8,259.6
352,128,1.8,96.5,261.1
353,14,26.1,673.0,257.8
354,213,1.8,544.2,265.9
355,39,1.5,83.5,264.6
356,31,1.3,722.0,260.7
357,19,1.3,824.9,262.5
358,274,1.7,172.5,269.3
359,30,1.4,713.1,261.8
360,134,1.4,848.3,265.9
361,3,35.7,49.2,260.8
362,266,1.6,126.1,268.2
363,22,1.5,188.0,262.6
364,84,1.9,593.4,266.5
365,104,106.7,629.4,268.2
366,21,2.0,505.5,264.6
367,84,1.9,529.3,268.0
368,61,2.3,610.1,267.3
369,10,1.9,1029.5,263.7
370,173,22.0,468.5,272.1
371,164,1.7,575.9,269.5
372,114,2.2,651.9,268.5
373,45,1.6,894.3,268.2
374,24,1.4,196.5,267.2
375,109,1.5,972.8,270.5
376,104,1.8,72.6,272.5
377,165,1.8,763.1,272.6
378,232,1.7,429.6,276.6
379,65,1.3,868.0,274.5
380,2,49.5,374.5,270.0
381,3,2.0,505.2,269.8
382,54,1.4,795.8,272.6
383,258,64.3,928.4,277.2
384,227,1.7,680.7,277.8
385,73,2.0,662.2,276.4
386,19,1.5,82.2,276.1
387,12,98.2,361.7,274.1
388,108,2.5,645.6,280.5
389,67,1.9,42.8,280.1
390,75,1.7,553.0,279.5
391,71,2.4,408.0,280.1
392,84,2.0,615.7,283.2
393,16,1.4,742.5,277.9
394,48,2.9,401.1,285.2
395,16,1.8,482.9,282.5
396,1,2.0,487.5,279.5
397,7,1.3,563.2,281.1
398,63,1.8,510.3,284.8
399,92,1.8,523.3,284.8
400,69,1.8,574.3,287.1
401,99,1.7,585.9,287.0
402,39,2.0,664.1,285.8
403,186,1.6,691.9,292.1
404,12,1.4,754.8,285.9
405,19,1.7,43.2,289.7
406,22,1.6,168.6,290.7
407,45,1.5,249.4,292.6
408,74,2.0,633.0,291.3
409,91,1.5,838.6,292.3
410,113,1.6,201.5,294.6
411,43,1.4,212.5,291.7
412,59,1.8,255.6,294.8
413,236,1.7,677.4,297.5
414,94,2.0,804.0,294.4
415,8,4.6,5.5,291.2
416,123,1.8,399.7,296.2
417,19,1.6,706.5,292.8
418,41,1.4,999.6,293.4
419,241,1.9,96.6,300.5
420,16,1.6,830.0,293.9
421,214,1.7,905.8,301.3
422,59,1.4,279.4,297.7
423,17,1.8,541.7,295.3
424,64,1.7,582.8,296.7
425,28,1.7,645.9,296.5
426,72,1.6,238.8,299.8
427,59,1.8,362.4,299.9
428,48,1.7,611.1,298.6
429,148,2.1,10.0,303.5
430,26,1.6,211.0,297.8
431,109,1.5,287.8,300.9
432,29,1.5,709.8,297.9
433,79,1.2,961.0,301.0
434,3,1.3,71.5,297.5
435,26,1.9,532.4,299.1
436,143,1.8,477.5,301.6
437,96,1.8,514.7,302.6
438,23,1.7,524.7,299.2
439,24,1.6,1002.3,299.4
440,10,1.6,604.8,300.5
441,79,1.3,985.6,304.4
442,15,1.9,546.2,301.3
443,43,14.9,558.3,305.3
444,2,1.5,56.5,304.0
445,35,1.7,830.3,306.4
446,16,13.9,1020.4,305.2
447,34,1.7,825.4,309.4
448,6,1.3,873.5,305.0
449,10,1.3,945.0,305.7
450,86,10.9,784.0,311.4
451,7,1.7,61.2,307.5
452,29,1.5,258.3,308.7
453,10,1.6,369.6,309.2
454,10,1.7,377.2,308.6
455,133,2.0,499.3,312.2
456,79,1.8,621.5,313.5
457,21,1.2,862.5,309.0
458,2,1.5,937.0,306.5
459,95,1.6,201.5,313.3
460,21,1.9,468.9,312.0
461,119,35.2,798.8,316.7
462,2,1.5,939.0,308.5
463,28,1.4,211.5,311.3
464,25,1.3,868.9,312.1
465,135,1.7,279.6,316.0
466,77,1.7,525.8,315.2
467,110,1.6,637.6,316.2
468,39,1.4,729.5,314.4
469,17,15.0,1022.7,312.9
470,82,1.5,253.9,317.7
471,25,1.6,830.0,314.8
472,279,1.6,918.3,323.2
473,7,1.6,208.8,315.5
474,34,2.0,477.8,318.6
475,90,18.6,576.7,320.6
476,50,1.7,168.1,319.0
477,7,1.6,723.8,316.1
478,1,2.0,350.5,316.5
479,97,8.7,660.8,320.6
480,5,13.2,1017.9,317.7
481,23,1.8,346.1,320.7
482,31,1.6,464.2,320.7
483,11,2.0,513.1,319.4
484,131,4.9,809.8,324.3
485,245,1.4,767.3,331.7
486,14,1.9,157.5,321.5
487,70,1.9,597.4,323.9
488,299,1.3,967.2,332.0
489,47,11.7,1004.2,325.2
490,1,2.0,481.5,322.5
491,35,2.0,529.2,327.7
492,1,2.0,152.5,323.5
493,6,2.0,481.7,325.5
494,37,1.8,617.0,328.1
495,110,1.9,46.9,332.8
496,104,1.7,196.1,330.8
497,216,1.7,406.2,333.8
498,14,2.0,508.7,326.6
499,35,1.8,548.8,328.0
500,46,1.9,609.0,328.6
501,92,2.2,651.9,330.4
502,284,1.7,794.2,332.2
503,215,1.9,120.1,335.6
504,93,1.7,299.9,331.9
505,18,1.4,706.2,328.8
506,5,45.6,74.1,328.3
507,3,2.3,150.8,328.2
508,118,1.6,210.9,335.3
509,5,1.4,728.3,327.9
510,51,11.8,489.7,333.7
511,1,12.0,497.5,328.5
512,113,1.6,1024.6,333.0
513,84,1.7,626.8,336.4
514,111,1.3,952.8,338.1
515,8,1.5,174.8,331.9
516,146,1.7,233.8,336.3
517,8,41.6,71.1,333.5
518,5,1.8,147.3,332.1
519,4,1.8,897.8,334.0
520,10,1.7,904.0,335.7
521,110,1.4,937.3,340.8
522,112,1.8,464.9,339.3
523,31,1.3,726.8,336.4
524,4,2.0,180.5,334.8
525,51,1.7,219.1,338.8
526,34,1.8,585.4,336.9
527,407,5.5,837.9,353.5
528,4,1.5,857.0,336.0
529,143,1.8,368.2,345.6
530,75,14.8,536.7,341.7
531,3,2.0,177.2,337.8
532,1,1.0,703.5,338.5
533,65,1.4,774.7,343.9
534,215,1.7,288.5,353.6
535,170,4.0,450.7,344.2
536,74,1.7,597.2,345.6
537,13,2.2,555.0,343.1
538,17,1.8,856.6,342.1
539,4,1.5,894.0,341.0
540,53,1.7,227.0,346.6
541,203,19.3,867.4,352.0
542,110,7.4,427.2,347.8
543,64,1.4,705.3,345.8
544,214,1.8,270.4,350.5
545,13,10.4,507.3,345.5
546,79,1.8,570.3,348.0
547,4,2.0,606.0,344.5
548,7,3.6,150.5,345.5
549,17,9.8,498.3,346.3
550,85,2.4,517.5,351.0
551,60,1.7,580.4,348.7
552,94,1.6,1013.7,348.8
553,2,2.0,613.5,347.0
554,38,1.9,618.3,349.9
555,1,3.0,254.5,347.5
556,32,2.0,377.1,349.9
557,88,2.2,464.0,352.5
558,5,1.8,484.1,348.7
559,43,4.0,152.9,352.2
560,27,2.0,627.9,351.8
561,36,1.5,710.7,352.8
562,139,1.9,386.6,357.5
563,1,2.0,478.5,351.5
564,35,2.0,483.0,354.1
565,41,1.7,613.3,355.7
566,141,2.2,416.8,358.5
567,96,1.8,601.2,358.9
568,102,6.7,687.6,359.3
569,81,2.0,138.6,357.7
570,76,2.0,299.4,358.3
571,21,16.0,531.4,357.3
572,290,1.4,990.9,365.8
573,46,13.6,525.9,359.5
574,2,3.0,815.5,355.0
575,2,2.0,130.5,356.0
576,98,1.8,934.1,361.3
577,6,94.8,435.3,358.5
578,55,1.7,279.1,364.2
579,210,2.6,355.4,365.4
580,113,1.5,765.7,365.0
581,70,3.7,318.7,365.1
582,247,43.4,330.0,370.0
583,18,2.9,459.1,360.8
584,18,1.7,657.7,363.0
585,108,2.0,380.6,369.3
586,12,1.7,648.2,364.0
587,60,1.5,781.2,368.1
588,92,2.0,512.1,366.9
589,2,2.0,549.0,363.5
590,43,2.3,618.4,367.0
591,106,20.9,672.8,370.8
592,37,1.3,787.8,366.8
593,60,1.8,230.3,371.6
594,72,2.3,460.9,370.3
595,19,1.5,710.9,368.6
596,53,55.6,902.0,370.9
597,224,2.2,542.3,374.8
598,103,1.7,948.0,373.3
599,5,92.8,98.1,369.3
600,107,1.9,206.2,374.8
601,78,1.8,219.2,372.6
602,21,3.9,440.1,371.1
603,182,25.7,870.1,377.4
604,53,2.2,446.7,374.7
605,43,1.9,253.7,377.2
606,93,2.0,521.3,376.8
607,2,90.0,96.0,372.5
608,13,1.8,565.6,376.0
609,3,2.0,615.2,373.2
610,107,2.1,691.6,378.7
611,44,1.4,713.6,376.5
612,290,1.4,966.7,384.3
613,16,52.8,896.9,376.7
614,1,2.0,236.5,375.5
615,15,1.7,596.8,377.4
616,4,90.5,878.8,375.8
617,3,2.3,196.2,377.2
618,96,2.3,910.3,383.4
619,23,12.5,103.9,380.9
620,98,1.9,365.6,383.2
621,142,1.8,398.5,384.3
622,22,1.9,640.1,381.4
623,13,10.5,108.8,382.0
624,66,1.8,265.0,383.5
625,8,1.5,508.8,381.8
626,35,1.6,661.4,383.5
627,65,1.8,416.3,386.3
628,66,1.5,710.5,387.1
629,4,2.0,476.0,384.0
630,31,1.7,610.2,388.7
631,83,7.1,530.1,390.3
632,38,2.1,303.0,389.2
633,17,1.9,481.9,389.0
634,3,2.0,639.8,387.2
635,64,1.3,751.9,390.0
636,449,2.2,281.0,399.1
637,97,2.5,578.0,393.4
638,1,2.0,635.5,387.5
639,64,57.4,80.9,392.7
640,2,1.5,666.5,389.0
641,3,2.0,867.2,388.8
642,116,4.9,312.6,394.2
643,1,2.0,597.5,389.5
644,89,1.9,406.2,395.1
645,5,2.0,470.7,391.1
646,100,6.6,202.0,397.2
647,47,2.1,212.4,395.5
648,10,1.7,589.6,394.2
649,2,3.0,241.5,393.0
650,212,2.6,328.2,399.7
651,77,1.8,452.1,397.9
652,80,2.1,493.9,397.7
653,34,1.1,923.6,395.9
654,2,19.5,554.0,393.5
655,3,1.3,665.2,394.2
656,7,52.1,88.2,395.4
657,136,2.1,379.6,403.3
658,5,1.2,628.7,395.5
659,89,2.9,825.2,399.6
660,203,5.5,100.1,402.6
661,102,2.0,791.7,400.7
662,154,1.9,424.3,404.4
663,85,44.1,134.2,402.5
664,91,1.9,360.4,403.1
665,7,2.0,639.2,399.4
666,104,1.9,695.6,404.4
667,114,1.6,773.1,406.0
668,1,18.0,174.5,401.5
669,2,2.0,260.5,402.0
670,33,35.9,517.8,404.7
671,210,88.0,309.0,409.2
672,169,3.3,578.6,410.2
673,6,2.0,263.5,404.0
674,164,2.1,464.3,409.7
675,7,16.7,173.6,406.9
676,2,126.5,183.0,405.5
677,15,132.5,191.9,406.9
678,103,2.5,91.3,411.7
679,77,5.7,205.1,412.5
680,1,2.0,256.5,406.5
681,97,1.6,600.7,412.8
682,103,1.7,754.4,412.8
683,110,3.2,107.9,414.1
684,8,130.0,187.8,409.6
685,72,1.4,728.1,414.3
686,29,1.4,956.2,414.1
687,68,1.8,375.2,413.2
688,52,3.0,142.2,414.3
689,33,1.8,365.6,414.0
690,3,2.0,670.2,410.8
691,3,14.3,168.8,411.8
692,72,31.2,530.7,416.7
693,151,1.9,349.8,418.1
694,15,1.8,403.9,413.9
695,3,33.7,536.2,413.8
696,10,1.8,675.0,414.3
697,46,2.0,415.2,418.9
698,79,2.6,502.5,419.3
699,1,2.0,615.5,414.5
700,387,4.4,282.0,426.3
701,2,40.5,557.5,416.0
702,49,9.5,192.9,421.2
703,2,42.0,552.0,416.5
704,79,2.3,158.8,422.9
705,31,2.6,172.2,420.2
706,58,6.7,229.2,423.3
707,14,1.9,379.4,419.6
708,213,3.4,574.1,427.0
709,1,1.0,677.5,418.5
710,139,1.7,646.8,425.1
711,123,101.5,126.3,425.8
712,36,7.7,206.3,423.8
713,193,1.8,388.1,427.1
714,24,6.3,140.3,424.9
715,98,2.1,591.9,429.4
716,3,1.3,636.8,423.2
717,430,2.1,322.7,435.6
718,88,59.0,446.4,432.0
719,141,3.5,459.0,431.9
720,84,2.6,543.8,429.1
721,19,1.8,618.6,426.4
722,52,2.0,525.6,432.3
723,109,2.9,557.4,432.2
724,68,1.6,656.4,431.3
725,13,2.3,171.6,429.3
726,113,1.9,688.9,433.2
727,60,1.4,986.1,431.8
728,109,3.4,94.4,436.2
729,182,130.0,235.2,439.6
730,185,5.0,415.9,436.3
731,211,144.7,213.7,439.4
732,7,2.0,264.2,432.9
733,1,2.0,345.5,432.5
734,105,2.0,81.7,438.7
735,8,2.9,260.2,436.0
736,77,2.5,272.4,439.4
737,24,1.9,346.5,437.8
738,212,1.8,363.6,441.5
739,123,96.3,124.6,441.8
740,148,3.9,485.1,442.8
741,79,1.9,513.8,442.0
742,205,2.0,543.7,444.5
743,26,2.3,176.7,443.8
744,90,94.7,432.3,445.3
745,186,2.1,467.9,447.2
746,57,5.1,1240.9,443.9
747,8,2.0,53.8,441.6
748,17,1.9,61.1,443.1
749,1,2.0,503.5,440.5
750,66,47.7,580.5,445.9
751,113,1.6,676.7,445.3
752,12,4.1,143.7,442.4
753,117,5.3,1232.7,451.1
754,8,9.5,137.9,445.9
755,61,1.9,382.3,449.4
756,41,4.7,451.1,448.4
757,18,1.8,504.1,446.5
758,2,2.0,611.0,444.5
759,9,2.0,180.7,447.6
760,95,2.4,188.9,451.9
761,84,9.1,202.9,451.1
762,96,2.0,563.1,450.6
763,118,2.0,97.9,453.9
764,30,2.6,173.4,452.3
765,15,3.2,602.7,450.2
766,10,2.0,608.0,449.5
767,25,1.5,624.9,451.6
768,86,1.6,1034.5,453.1
769,162,2.1,1208.4,456.6
770,135,6.6,121.6,457.2
771,84,2.6,422.8,456.2
772,17,2.8,458.6,453.8
773,178,1.7,1096.4,459.0
774,83,19.2,162.3,458.1
775,126,2.3,443.3,463.2
776,124,2.4,1138.5,461.5
777,111,43.0,234.0,461.4
778,85,2.0,506.9,462.0
779,34,1.5,628.5,458.9
780,41,1.6,1109.1,459.4
781,93,60.5,254.0,461.2
782,96,2.0,466.9,461.5
783,166,2.1,558.8,463.9
784,3,2.0,665.2,456.8
785,97,1.9,87.4,461.4
786,39,1.6,1067.1,462.3
787,5,3.0,203.1,459.3
788,28,4.1,223.9,460.5
789,101,1.9,308.7,462.5
790,11,2.0,55.5,461.5
791,10,1.9,285.0,460.3
792,6,2.0,541.8,462.0
793,4,18.8,157.0,462.0
794,98,2.1,491.9,467.6
795,19,1.6,662.4,464.4
796,50,2.7,218.7,466.6
797,123,1.7,1021.3,469.4
798,51,68.5,1158.8,468.3
799,9,2.0,473.5,465.5
800,52,1.9,582.6,470.4
801,22,2.0,586.8,466.3
802,64,80.1,127.0,470.3
803,21,1.7,628.5,467.7
804,68,2.0,348.7,470.8
805,84,1.9,449.7,470.8
806,40,1.6,1113.3,469.0
807,2,3.0,61.0,467.5
808,213,2.1,328.4,474.8
809,21,1.9,458.5,470.6
810,1,2.0,593.5,467.5
811,76,1.9,516.9,473.9
812,3,1.7,622.8,469.2
813,23,1.8,1068.5,471.4
814,120,1.8,543.8,474.6
815,106,1.8,593.6,475.6
816,11,2.1,1212.7,471.3
817,60,2.3,203.8,475.9
818,2,2.0,277.0,470.5
819,9,1.9,421.5,471.8
820,220,2.0,479.9,477.9
821,15,67.1,1146.6,473.6
822,42,48.1,144.0,476.9
823,11,1.4,659.6,473.1
824,149,4.0,23.3,480.2
825,84,2.0,309.5,478.4
826,200,2.2,340.1,482.0
827,114,1.6,996.8,480.0
828,59,1.7,1040.7,476.9
829,102,1.9,508.3,481.3
830,108,2.1,212.8,483.2
831,231,1.8,573.5,486.8
832,23,1.7,663.3,479.6
833,19,7.3,1160.5,479.7
834,1,5.0,198.5,478.5
835,97,2.1,228.9,485.2
836,20,2.0,287.2,480.6
837,1,1.0,656.5,478.5
838,5,3.0,1134.3,479.1
839,8,1.6,1177.8,479.4
840,77,59.4,158.8,486.4
841,131,33.9,187.2,485.4
842,45,2.1,253.3,483.5
843,11,1.9,495.7,481.6
844,1,2.0,1128.5,479.5
845,103,2.0,355.0,485.0
846,94,2.0,436.1,486.1
847,72,1.6,678.7,484.1
848,4,1.5,1049.0,481.0
849,81,2.0,372.9,487.4
850,33,2.4,1139.4,484.3
851,67,1.8,1169.1,485.4
852,20,11.2,1258.2,483.9
853,268,19.6,1287.0,494.2
854,2,2.0,1127.0,483.5
855,100,2.8,91.9,489.8
856,2,47.5,147.0,485.0
857,5,10.4,1254.7,486.3
858,101,1.8,585.9,491.1
859,21,96.4,58.9,488.1
860,3,2.0,496.5,487.5
861,23,1.8,1091.8,487.7
862,2,12.0,1263.5,487.0
863,119,8.0,1023.4,494.2
864,2,2.0,470.5,490.0
865,17,1.8,681.5,492.5
866,5,10.8,1251.9,491.1
867,366,28.0,55.7,501.9
868,113,2.3,115.8,498.3
