 ,Area,Mean,X,Y
852,171,2.2,71.8,664.8
853,233,2.2,100.7,666.6
854,61,2.3,420.8,663.7
855,148,26.2,629.5,667.2
856,94,2.2,930.5,664.4
857,54,3.0,347.9,663.4
858,80,2.1,1075.1,665.8
859,18,2.4,388.4,663.6
860,18,43.6,656.0,665.5
861,120,2.5,854.6,669.8
862,98,8.9,236.3,667.8
863,97,2.4,1309.8,669.9
864,104,2.6,221.6,670.6
865,20,67.2,300.1,665.6
866,51,2.3,405.6,668.3
867,20,2.2,524.5,666.2
868,95,2.2,134.0,670.5
869,37,2.2,462.4,669.1
870,99,2.5,1293.4,671.8
871,81,2.3,1324.8,669.9
872,123,3.5,612.9,673.1
873,152,2.2,1220.7,675.2
874,14,2.6,564.4,670.2
875,204,4.9,910.4,674.2
876,6,5.0,1131.7,670.0
877,24,2.0,1256.4,670.5
878,146,2.6,483.9,676.9
879,140,2.4,445.3,679.8
880,109,2.5,11.6,677.3
881,130,2.2,146.6,678.2
882,139,2.2,189.0,680.4
883,73,10.0,351.3,677.0
884,68,2.1,1276.6,676.7
885,57,2.8,378.8,678.3
886,2,40.0,573.0,675.5
887,12,2.2,1038.3,676.4
888,212,2.5,224.0,685.7
889,139,2.1,997.5,682.0
890,58,3.6,1019.3,681.6
891,61,2.3,390.2,682.8
892,31,2.0,1185.2,681.5
893,85,2.3,1082.3,685.3
894,60,2.2,1100.1,683.9
895,56,147.8,260.3,683.6
896,27,40.4,299.4,684.9
897,36,2.2,418.5,684.8
898,80,2.1,1345.9,686.2
899,110,2.4,111.7,687.9
900,63,4.0,369.9,688.5
901,143,3.5,240.2,690.3
902,146,14.5,356.4,690.8
903,42,2.2,405.4,687.6
904,49,2.2,453.8,689.2
905,7,2.1,535.8,685.8
906,216,2.2,1368.6,692.9
907,37,2.5,473.6,688.8
908,198,2.9,74.6,694.8
909,96,2.7,203.8,692.0
910,54,3.9,277.9,690.8
911,52,3.7,1015.2,691.9
912,65,8.9,585.6,691.9
913,65,2.4,1322.9,691.3
914,151,67.1,622.4,697.5
915,42,64.2,663.7,691.6
916,210,2.3,921.1,697.8
917,78,48.5,1051.3,695.1
918,7,2.3,385.2,691.1
919,41,2.3,490.6,694.1
920,145,35.3,54.0,698.1
921,83,2.2,155.5,696.2
922,45,2.7,604.4,695.2
923,141,2.4,181.0,701.9
924,154,2.1,958.1,702.8
925,27,2.0,1109.6,698.0
926,87,2.2,1258.3,699.5
927,53,2.2,1341.5,698.9
928,72,2.5,1424.9,700.4
929,74,3.1,267.8,702.1
930,36,112.1,320.8,699.3
931,61,2.4,375.9,700.5
932,66,2.1,1169.1,700.7
933,39,2.4,18.4,700.7
934,166,2.5,444.7,705.3
935,28,2.2,561.6,700.0
936,72,2.2,1394.2,702.7
937,28,2.5,25.8,700.9
938,12,2.2,499.4,699.8
939,4,2.0,541.5,698.8
940,34,2.8,429.8,701.7
941,55,2.4,468.1,704.9
942,143,2.3,140.1,709.4
943,144,2.4,396.7,709.1
944,72,2.2,1195.6,708.0
945,97,2.3,1249.8,707.7
946,152,2.5,1370.1,710.1
947,62,3.5,668.1,708.4
948,15,55.9,1300.9,707.4
949,113,2.4,128.4,712.3
950,86,4.0,240.6,714.1
951,57,3.6,350.0,711.5
952,40,2.6,361.6,711.8
953,139,2.4,491.4,714.6
954,82,48.0,1051.3,713.5
955,11,2.5,727.9,711.4
956,17,8.5,1282.3,712.3
957,108,2.4,474.1,718.1
958,85,2.2,89.6,718.0
959,80,2.3,205.2,717.2
960,62,2.6,376.3,717.0
961,48,30.3,1081.1,716.1
962,20,2.2,281.9,716.0
963,109,2.3,416.0,719.2
964,37,2.8,1431.1,717.4
965,185,2.4,268.3,724.4
966,32,2.4,554.7,718.2
967,37,2.2,1122.6,718.2
968,8,3.4,637.8,717.2
969,66,2.3,1164.0,721.4
970,78,2.2,1207.5,720.1
971,86,5.2,1323.1,722.1
972,103,2.3,144.4,724.4
973,101,2.4,245.8,725.5
974,89,3.2,348.1,725.5
975,36,2.5,386.2,723.4
976,177,2.2,59.7,729.3
977,189,2.9,603.6,727.2
978,81,58.5,107.6,729.4
979,90,2.3,1334.1,728.9
980,378,2.9,193.9,734.2
981,130,2.1,1005.6,734.1
982,62,2.3,1265.4,729.6
983,89,5.0,1306.6,730.1
984,58,2.4,1398.4,730.6
985,111,19.2,20.6,733.8
986,22,2.3,297.9,731.9
987,163,2.4,1172.0,736.9
988,17,2.2,648.5,733.3
989,83,2.1,1093.3,736.7
990,177,36.8,360.0,740.7
991,61,3.2,1428.4,737.9
992,187,3.2,127.9,741.3
993,176,2.3,402.8,740.0
994,56,2.8,1412.0,738.9
995,80,3.0,340.4,740.3
996,55,3.6,535.1,742.4
997,63,2.5,1198.5,741.2
998,71,2.4,1256.3,740.2
999,54,2.4,587.4,740.2
1000,91,2.5,225.6,742.8
1001,156,2.2,431.4,744.1
1002,37,2.1,1110.4,740.7
1003,68,2.3,1387.0,742.2
1004,66,2.4,246.9,742.0
1005,57,3.2,377.9,743.7
1006,135,2.3,488.9,745.5
1007,77,2.2,1233.1,741.6
1008,170,2.3,414.5,748.3
1009,81,2.4,1301.3,746.0
1010,68,2.3,1331.5,744.8
1011,55,2.0,1143.9,745.7
1012,230,2.6,50.0,752.1
1013,147,2.5,203.4,752.0
1014,71,2.1,698.2,751.4
1015,33,2.5,1219.5,750.0
1016,64,2.3,1349.2,750.3
1017,159,2.3,386.7,754.8
1018,55,2.5,512.4,750.3
1019,226,3.3,170.3,756.3
1020,189,2.2,467.5,757.3
1021,62,2.2,282.0,751.9
1022,42,2.1,675.4,754.2
1023,91,2.5,7.1,756.7
1024,11,4.7,1428.2,752.0
1025,59,38.3,337.1,756.6
1026,93,132.3,548.9,758.2
1027,284,2.4,91.9,765.0
1028,49,2.5,1280.0,756.3
1029,43,2.3,1371.6,758.3
1030,18,2.9,1403.1,756.3
1031,82,2.9,492.9,761.2
1032,91,2.4,1238.5,760.0
1033,156,99.2,147.9,765.2
1034,201,2.6,196.5,765.2
1035,69,18.3,224.9,762.8
1036,88,2.4,454.1,765.4
1037,170,2.4,620.0,770.8
1038,95,2.2,248.7,766.5
1039,23,2.3,292.6,764.4
1040,90,12.1,344.2,767.1
1041,182,2.6,361.3,767.6
1042,162,2.5,603.5,771.6
1043,283,2.6,77.6,771.8
1044,88,2.8,507.4,768.1
1045,166,3.0,520.3,769.7
1046,52,2.4,1354.2,767.2
1047,87,2.5,1190.7,769.9
1048,7,2.1,1145.1,766.8
1049,192,2.3,1302.6,770.7
1050,109,2.2,1330.8,771.1
1051,11,2.0,728.3,768.6
1052,85,2.6,1240.8,772.0
1053,23,4.4,1419.5,770.8
1054,123,2.2,119.5,774.8
1055,13,125.5,546.0,770.1
1056,106,82.2,1274.6,775.8
1057,3,8.3,1284.8,769.8
1058,217,8.9,1123.4,779.6
1059,14,1.9,1147.9,772.7
1060,70,2.4,312.0,774.8
1061,195,41.2,1221.3,779.9
1062,77,4.3,331.0,779.2
1063,258,3.2,169.4,782.4
1064,67,2.9,270.3,777.2
1065,180,3.9,387.6,782.6
1066,81,2.1,1173.2,781.1
1067,23,2.5,1378.9,777.3
1068,42,3.5,1401.1,778.0
1069,51,106.9,564.9,782.3
1070,72,64.4,286.9,780.7
1071,33,2.4,252.1,782.2
1072,5,3.0,461.1,780.7
1073,39,2.4,1323.2,783.2
1074,41,3.1,349.5,784.2
1075,157,2.2,491.2,787.7
1076,131,2.3,413.6,786.8
1077,205,2.6,1288.0,791.2
1078,228,2.4,735.8,791.2
1079,22,2.5,1365.7,786.2
1080,92,2.7,205.5,791.0
1081,86,2.6,520.2,791.9
1082,47,3.4,464.0,791.4
1083,186,3.6,540.7,794.2
1084,42,2.0,693.7,790.7
1085,54,101.9,566.8,792.5
1086,6,2.2,1358.5,790.0
1087,89,13.1,1401.0,794.1
1088,36,7.7,1431.6,794.0
1089,18,2.1,617.4,793.4
1090,178,2.5,410.2,799.3
1091,26,2.3,309.7,796.0
1092,205,2.3,787.2,803.1
1093,11,2.7,1387.4,798.2
1094,213,2.7,434.6,804.6
1095,223,2.2,722.5,807.2
1096,82,2.9,1262.5,804.0
1097,166,2.8,169.1,809.0
1098,42,2.3,232.4,802.2
1099,106,2.7,476.5,805.2
1100,143,2.4,300.1,805.9
1101,48,64.5,351.8,804.0
1102,212,7.9,1427.8,809.8
1103,55,2.6,335.3,805.8
1104,40,2.1,617.6,805.5
1105,231,17.2,391.2,809.0
1106,8,2.1,1185.4,804.6
1107,101,2.3,312.7,812.3
1108,180,31.4,204.5,812.0
1109,17,1.9,1167.0,809.0
1110,294,2.1,664.8,820.7
1111,27,2.1,1189.1,810.5
1112,42,2.4,1348.0,812.1
1113,2,38.0,266.5,811.0
1114,112,2.3,1250.1,815.6
1115,214,5.8,473.1,820.4
1116,202,2.7,1279.4,819.0
1117,178,2.5,342.0,819.8
1118,71,2.5,426.8,818.6
1119,47,3.7,522.2,818.1
1120,168,2.3,753.8,821.1
1121,58,2.8,1303.1,821.8
1122,68,2.4,560.3,821.3
1123,46,126.5,1397.0,824.5
1124,250,2.3,690.3,828.7
1125,209,2.3,418.1,832.3
1126,138,2.3,544.5,832.1
1127,183,2.2,240.4,834.0
1128,70,2.8,1352.1,830.3
1129,207,3.7,1243.1,834.1
1130,80,209.8,1420.2,832.2
1131,216,2.5,397.2,837.0
1132,187,2.8,1366.2,836.9
1133,92,2.3,320.4,834.4
1134,248,2.3,725.6,841.3
1135,169,2.3,371.5,838.2
1136,97,2.3,336.4,842.6
1137,36,3.0,446.2,840.6
1138,96,2.5,796.5,842.2
1139,167,7.5,1325.4,843.8
1140,457,3.1,482.0,849.9
1141,168,23.9,1396.1,843.4
1142,174,175.5,1308.4,847.0
1143,50,2.2,816.9,844.8
1144,174,2.8,1345.4,848.4
1145,230,2.7,1248.6,848.3
1146,40,2.1,651.6,845.0
1147,11,2.0,289.7,845.0
1148,69,2.1,702.6,849.0
1149,207,38.0,1269.4,852.7
1150,85,2.1,315.0,850.6
1151,224,2.3,357.9,854.8
1152,294,187.1,772.2,853.5
1153,165,8.0,1418.7,851.6
1154,96,2.3,435.9,853.8
1155,59,2.2,617.0,851.1
1156,143,196.4,1400.5,855.8
1157,187,2.3,394.2,860.4
1158,175,3.4,1379.0,859.3
1159,251,2.4,1197.2,861.7
1160,101,2.6,458.3,862.0
1161,97,2.2,278.7,863.0
1162,96,2.4,336.4,861.3
1163,85,2.5,719.8,861.9
1164,179,10.1,1313.0,863.3
1165,155,2.8,1361.1,865.8
1166,30,2.1,845.9,861.8
1167,238,2.1,672.0,868.1
1168,160,3.7,1425.1,869.0
1169,255,2.3,643.4,872.7
1170,127,2.9,1330.1,868.8
1171,57,2.0,414.8,870.2
1172,98,2.9,1273.5,869.8
1173,154,3.0,1291.7,871.9
1174,68,8.3,259.3,869.8
1175,205,2.2,357.3,874.7
1176,125,2.6,501.0,874.9
1177,45,2.4,528.4,870.8
1178,359,2.5,763.4,881.0
1179,35,2.2,1145.7,872.4
1180,56,22.9,1385.5,871.9
1181,80,2.1,867.8,876.0
1182,75,2.2,1185.2,877.3
1183,184,2.2,441.3,882.6
1184,148,2.9,1318.4,878.4
1185,60,2.2,321.4,878.6
1186,70,2.9,695.8,880.7
1187,53,2.2,1205.9,879.2
1188,252,2.2,1121.3,885.1
1189,49,2.5,1334.0,880.2
1190,71,4.8,1401.1,882.1
1191,46,4.2,1412.1,880.6
1192,110,4.1,1365.9,883.2
1193,51,2.2,296.1,884.0
1194,86,55.0,474.9,886.4
1195,30,2.1,562.7,881.1
1196,212,2.6,670.9,890.2
1197,307,2.5,517.1,894.0
1198,80,2.1,635.7,889.9
1199,45,2.1,843.0,886.9
1200,235,2.5,1053.3,893.8
1201,64,26.7,1383.1,888.2
1202,125,3.0,1421.5,893.6
1203,103,2.5,1096.1,896.2
1204,156,12.1,1264.4,893.7
1205,400,2.1,812.0,903.3
1206,193,11.8,1068.7,897.7
1207,142,2.2,391.8,900.7
1208,23,2.5,403.3,894.8
1209,149,5.0,485.1,897.5
1210,61,2.2,712.6,895.0
1211,235,2.1,1130.8,899.3
1212,108,2.6,1310.4,899.7
1213,261,2.3,1027.0,902.1
1214,73,61.0,1247.5,896.4
1215,176,2.7,444.0,903.5
1216,19,147.5,1372.9,896.1
1217,229,2.2,880.1,900.7
1218,82,2.4,429.5,900.2
1219,24,2.2,1174.1,897.5
1220,32,3.5,1352.0,898.1
1221,14,2.4,1226.0,898.8
1222,13,148.3,1367.3,898.7
1223,104,8.0,318.7,905.2
1224,39,3.8,1331.0,902.0
1225,260,3.2,473.4,908.5
1226,234,2.3,1003.3,908.1
1227,105,2.6,1108.8,907.0
1228,14,2.1,561.8,902.9
1229,71,2.1,618.2,905.6
1230,60,2.1,357.6,907.0
1231,22,2.4,750.1,907.0
1232,129,3.0,1426.5,910.5
1233,92,2.3,1155.6,913.9
1234,77,3.2,1347.1,911.7
1235,59,2.3,741.4,914.0
1236,58,2.3,1205.9,915.3
1237,58,3.4,1404.5,915.5
1238,172,2.3,866.4,921.1
1239,167,2.8,1294.7,919.3
1240,86,3.1,1319.2,918.9
1241,115,2.3,1024.9,921.0
1242,54,3.6,1378.8,919.1
1243,9,2.4,824.5,916.8
1244,30,3.0,1359.4,919.3
1245,64,4.5,524.4,921.9
1246,3,2.7,339.8,919.8
1247,104,3.2,1335.7,925.1
1248,45,2.9,1422.8,923.2
1249,9,2.8,1211.3,922.4
1250,79,2.1,410.5,926.8
1251,83,2.6,1100.0,928.2
1252,2,2.0,715.0,922.5
1253,98,3.3,1280.7,927.8
1254,87,3.4,1068.1,929.0
1255,17,2.1,718.2,926.2
1256,85,2.3,1137.6,929.8
1257,23,2.7,1349.6,929.1
1258,18,2.7,1390.8,928.4
1259,21,2.4,1226.8,930.4
1260,21,2.9,1364.5,929.5
1261,25,2.5,339.9,931.2
1262,3,3.0,1234.2,933.8
