 ,Area,Mean,X,Y
537,165,1.9,1284.8,236.1
538,70,2.1,446.1,234.6
539,75,2.5,206.8,234.0
540,76,2.1,538.5,233.8
541,56,2.2,563.5,233.2
542,220,1.7,773.8,238.6
543,115,28.6,1108.0,235.2
544,93,2.1,38.6,236.8
545,48,2.2,277.9,233.9
546,52,36.2,9.0,236.4
547,47,1.7,128.2,236.1
548,58,1.5,171.4,235.4
549,192,1.7,997.7,238.6
550,240,2.0,1158.5,239.3
551,35,1.8,69.3,236.2
552,21,101.7,486.9,235.2
553,178,1.7,1044.8,241.2
554,31,1.7,385.0,237.3
555,123,2.0,526.1,241.2
556,26,1.9,264.9,237.8
557,67,1.7,360.5,240.0
558,4,1.2,396.0,236.0
559,169,2.1,1201.7,242.9
560,150,60.4,1252.1,244.3
561,54,3.0,226.4,241.5
562,15,1.9,594.7,237.4
563,47,2.1,1130.4,239.8
564,58,2.3,1137.3,242.2
565,31,2.1,422.4,240.7
566,46,3.9,505.4,241.2
567,10,1.6,400.4,239.7
568,70,2.1,306.4,242.5
569,25,2.7,477.3,243.5
570,183,2.1,107.8,248.1
571,81,2.5,292.6,247.5
572,1,42.0,646.5,242.5
573,225,1.9,699.7,250.2
574,36,1.5,54.3,246.8
575,88,2.2,559.8,247.8
576,181,1.8,716.3,250.4
577,37,1.9,274.4,247.7
578,110,2.8,371.0,249.7
579,147,2.0,545.5,252.7
580,163,2.9,1217.6,252.0
581,2,1.0,150.0,246.5
582,76,2.1,318.8,251.2
583,20,2.0,439.9,248.2
584,25,43.0,643.7,248.9
585,51,2.0,423.6,251.0
586,149,4.2,671.1,254.2
587,138,2.0,338.6,254.5
588,81,1.9,614.2,255.0
589,186,1.7,1077.7,255.6
590,69,2.0,517.5,253.0
591,59,1.7,810.3,252.3
592,114,45.5,833.1,256.7
593,216,5.7,28.4,261.9
594,12,43.6,648.8,252.2
595,394,2.2,1294.2,262.1
596,81,2.2,492.4,257.0
597,142,1.8,1182.8,259.0
598,99,4.4,12.7,258.5
599,32,1.7,129.8,255.0
600,39,1.9,302.6,254.7
601,232,1.7,1058.7,263.4
602,219,50.2,751.1,263.2
603,106,1.9,1119.1,259.6
604,20,1.8,179.4,256.2
605,8,2.0,629.8,254.8
606,131,1.8,1149.5,261.7
607,73,2.3,252.5,259.3
608,38,104.2,237.1,260.4
609,3,2.0,623.2,257.2
610,28,2.0,814.2,258.6
611,1,2.0,389.5,257.5
612,35,2.1,49.0,261.8
613,57,2.2,522.3,262.4
614,239,2.6,67.8,269.8
615,203,2.0,1213.2,266.6
616,127,1.9,1427.5,266.2
617,4,2.2,470.0,261.0
618,123,1.9,1104.2,265.7
619,59,1.9,356.1,264.7
620,66,1.7,160.3,268.5
621,193,1.9,695.7,270.6
622,29,1.6,142.2,266.6
623,4,2.0,281.0,264.0
624,164,2.0,406.1,268.6
625,62,2.0,495.7,266.4
626,148,1.8,569.7,268.0
627,75,123.9,90.8,268.5
628,43,5.9,429.8,267.5
629,40,1.7,1159.8,267.7
630,171,2.1,342.0,274.2
631,81,1.7,1023.2,271.2
632,151,1.8,1188.9,273.1
633,54,2.4,298.4,269.2
634,164,1.7,1013.0,274.9
635,41,2.0,264.6,275.5
636,132,53.1,8.0,277.1
637,208,1.7,709.2,278.3
638,135,2.1,1242.9,276.6
639,122,8.1,239.1,276.8
640,122,2.0,1116.3,277.7
641,60,1.9,1167.9,274.4
642,71,2.8,21.9,276.4
643,144,1.9,53.9,278.2
644,69,2.3,388.2,275.3
645,96,1.9,493.2,275.1
646,226,1.9,546.8,279.1
647,2,2.0,792.0,272.5
648,68,1.9,36.7,279.4
649,21,4.6,467.3,275.9
650,30,1.8,581.6,278.5
651,182,1.7,666.4,282.2
652,9,1.8,793.6,276.4
653,3,2.0,784.8,276.2
654,170,1.9,1150.9,282.4
655,55,2.0,357.8,278.8
656,120,1.8,528.4,283.8
657,51,1.8,135.0,282.2
658,52,3.2,466.4,282.8
659,93,1.7,639.9,283.3
660,88,1.7,827.1,284.2
661,597,1.9,1292.9,294.4
662,123,2.0,196.3,286.5
663,13,1.9,263.8,282.8
664,170,2.5,448.3,290.5
665,268,1.8,1083.5,288.6
666,94,1.8,1197.3,285.5
667,332,2.0,1223.0,289.9
668,221,1.9,24.9,290.2
669,39,1.7,176.2,285.0
670,72,2.2,374.3,286.7
671,119,2.0,405.4,287.1
672,96,2.1,250.0,288.3
673,66,1.8,154.7,289.5
674,64,2.0,225.2,287.9
675,90,67.7,771.7,290.9
676,113,1.9,1251.1,290.5
677,299,1.9,1167.6,298.8
678,38,2.1,310.9,292.6
679,141,4.0,421.5,297.3
680,90,40.2,1117.8,294.4
681,75,1.7,172.3,293.0
682,21,1.8,60.4,293.4
683,26,2.0,353.5,294.5
684,184,2.1,389.7,300.5
685,114,2.1,497.0,298.1
686,92,1.7,571.0,297.2
687,56,1.8,115.5,298.9
688,126,2.1,476.5,299.9
689,140,2.9,629.0,299.8
690,100,1.8,671.3,299.7
691,208,2.7,294.2,302.9
692,48,1.7,1049.5,298.3
693,16,60.9,615.8,298.3
694,233,2.0,738.2,303.0
695,13,41.0,1126.0,297.3
696,107,1.7,45.8,301.8
697,14,1.7,80.0,300.2
698,55,1.6,134.0,302.8
699,50,2.0,237.0,302.8
700,210,1.8,1056.9,307.4
701,69,2.3,249.3,305.1
702,206,1.9,456.2,308.4
703,94,2.0,211.4,305.1
704,44,1.9,371.2,303.3
705,82,1.6,187.6,306.9
706,1,2.0,356.5,301.5
707,254,1.6,691.8,308.4
708,112,1.9,755.4,306.6
709,88,1.9,1148.5,306.6
710,25,8.9,269.5,306.3
711,65,1.9,379.6,307.9
712,33,3.8,435.5,306.6
713,218,1.7,708.5,313.1
714,7,59.0,612.8,306.1
715,265,2.0,1095.8,315.3
716,328,2.6,1116.2,316.9
717,1,1.0,877.5,306.5
718,192,1.8,478.8,313.7
719,9,1.7,863.5,308.5
720,506,1.9,1191.8,322.2
721,4,2.0,535.5,309.0
722,165,2.3,227.3,321.2
723,253,1.6,669.4,318.6
724,47,166.2,410.0,314.2
725,78,2.8,292.9,316.6
726,180,2.8,304.9,319.9
727,38,1.7,800.4,316.2
728,56,1.8,108.4,316.4
729,72,2.2,210.6,319.8
730,110,1.9,787.1,322.3
731,50,1.8,91.0,318.7
732,111,2.0,444.2,322.3
733,106,2.0,605.3,322.2
734,29,1.8,806.4,319.7
735,18,3.8,398.2,319.0
736,166,1.7,145.6,328.2
737,160,1.6,637.6,325.8
738,41,2.6,245.4,323.6
739,69,2.7,257.2,323.2
740,36,2.6,276.4,322.3
741,16,2.4,432.5,320.9
742,107,1.5,884.5,327.9
743,545,2.1,1263.7,329.0
744,82,1.7,575.8,325.1
745,68,1.6,185.2,326.4
746,5,3.0,402.9,323.7
747,231,1.6,71.5,335.9
748,37,1.6,123.4,325.7
749,1,2.0,526.5,323.5
750,186,1.9,104.3,333.1
751,145,2.8,414.0,330.3
752,133,1.6,54.4,330.9
753,63,1.7,843.2,330.5
754,34,1.8,456.4,331.9
755,5,1.8,544.3,329.1
756,42,1.6,1064.4,333.8
757,18,1.7,554.0,332.3
758,55,2.0,363.7,334.6
759,15,1.9,737.5,332.2
760,33,1.8,467.1,335.3
761,117,1.6,840.1,340.1
762,169,2.4,334.4,341.5
763,106,1.9,611.5,337.9
764,91,1.9,1417.5,338.3
765,175,1.6,135.4,340.6
766,21,2.0,743.6,337.6
767,69,1.5,813.1,339.3
768,422,1.9,29.5,348.4
769,170,1.6,45.0,343.5
770,127,1.5,169.0,341.3
771,158,1.6,478.4,343.4
772,10,1.8,511.5,338.0
773,77,1.8,596.3,342.8
774,148,1.9,1116.3,345.0
775,25,1.8,118.0,341.3
776,149,1.6,198.4,346.2
777,140,1.6,819.9,348.0
778,251,1.8,1136.2,351.8
779,92,1.9,1104.1,345.3
780,64,2.2,102.8,346.8
781,80,1.8,1163.8,346.8
782,113,3.5,1377.7,350.0
783,38,2.1,379.9,346.3
784,228,1.8,622.4,353.0
785,237,1.9,537.5,352.4
786,86,1.7,766.3,350.5
787,358,2.6,248.1,360.4
788,188,2.2,511.5,353.8
789,67,1.6,716.5,350.2
790,118,33.6,1357.0,352.3
791,343,2.7,267.2,360.4
792,99,1.8,566.6,353.4
793,29,1.9,554.1,351.1
794,5,1.6,445.9,351.3
795,601,1.8,1215.6,365.6
796,37,2.1,219.5,354.4
797,31,1.7,710.4,354.6
798,53,10.1,90.3,356.1
799,73,2.0,361.8,357.0
800,42,1.7,693.2,356.4
801,11,2.8,300.9,354.9
802,28,2.1,915.9,358.5
803,142,1.8,1169.2,360.7
804,77,2.9,317.0,363.7
805,618,2.1,1265.1,370.6
806,37,3.0,1323.4,359.7
807,18,2.0,921.6,361.3
808,72,1.6,665.1,366.4
809,113,1.7,167.1,368.8
810,210,1.6,607.0,368.9
811,461,2.0,1063.5,377.3
812,153,1.7,55.0,370.4
813,29,1.6,118.2,365.6
814,22,1.6,183.0,366.1
815,41,1.8,584.3,366.6
816,15,11.8,74.6,365.9
817,78,1.8,136.4,368.9
818,28,1.5,402.6,367.2
819,68,2.0,1104.9,371.5
820,85,2.8,1410.0,371.2
821,96,1.8,209.2,371.9
822,106,1.9,1125.6,372.3
823,136,1.4,641.0,373.9
824,305,2.1,1191.3,377.6
825,5,11.6,77.9,371.1
826,81,2.9,305.9,374.4
827,85,1.9,762.4,376.4
828,50,1.6,891.3,374.6
829,5,2.0,416.3,374.1
830,94,10.6,554.6,379.4
831,144,1.6,884.8,383.1
832,42,4.5,1364.7,377.6
833,186,1.8,151.4,381.9
834,114,1.8,495.2,381.6
835,82,4.1,730.7,381.4
836,106,1.7,836.8,380.2
837,3,2.0,414.2,378.2
838,59,1.7,180.7,384.0
839,164,1.9,208.3,385.4
840,61,2.9,285.3,382.1
841,122,129.0,536.7,382.4
842,64,2.2,231.6,384.3
843,130,1.6,461.4,384.9
844,25,3.9,1356.4,382.6
845,59,1.7,166.1,385.2
846,27,1.4,432.1,386.5
847,75,1.6,700.0,388.8
848,204,2.0,75.6,393.5
849,54,2.1,91.6,390.1
850,201,1.8,15.9,398.5
851,8,1.5,914.0,390.0
852,423,1.9,1111.1,401.3
853,148,1.8,102.7,398.7
854,142,2.2,596.9,398.5
855,25,2.7,1302.0,393.7
856,203,1.6,472.5,400.9
857,19,1.7,909.3,393.9
858,207,2.7,37.7,399.0
